,user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
4373,494049,15.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,3.0,0.0,0.0
4374,494082,12.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0
4375,494103,3.0,9.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,3.0,0.0
4376,494202,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0
4377,494226,18.0,3.0,0.0,12.0,0.0,3.0,0.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0
4378,494280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,494288,9.0,3.0,3.0,6.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
4380,494304,15.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,3.0,6.0,0.0,0.0
4381,494435,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4382,494446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4383,494460,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4384,494512,3.0,0.0,0.0,6.0,0.0,3.0,0.0,12.0,3.0,3.0,9.0,0.0,0.0,0.0
4385,494599,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0
4386,494673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4387,494681,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
4388,494687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,494831,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,494837,0.0,12.0,3.0,9.0,6.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
4391,494864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4392,494880,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4393,494903,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4394,494919,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4395,494928,3.0,6.0,0.0,6.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0
4396,495006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,495077,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,6.0,0.0,0.0
4398,495259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,495322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
4400,495353,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4401,495440,9.0,0.0,6.0,9.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
4402,495441,6.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4403,495507,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4404,495511,18.0,3.0,0.0,9.0,0.0,6.0,0.0,6.0,12.0,0.0,3.0,0.0,0.0,0.0
4405,495517,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4406,495524,5.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0
4407,495635,12.0,0.0,0.0,6.0,0.0,3.0,0.0,15.0,9.0,0.0,3.0,0.0,0.0,0.0
4408,495926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,495950,12.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
4410,496041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,496074,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4412,496136,12.0,12.0,3.0,12.0,3.0,9.0,0.0,12.0,9.0,3.0,0.0,6.0,0.0,6.0
4413,496200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
4414,496312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4415,496389,3.0,0.0,12.0,9.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
4416,496391,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,496451,6.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0
4418,496492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,496500,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4420,496566,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,496658,15.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,12.0,0.0,12.0,0.0,0.0,0.0
4422,496720,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,6.0,3.0,0.0,0.0
4423,496812,15.0,6.0,3.0,9.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
4424,496846,9.0,9.0,6.0,6.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,3.0,0.0,6.0
4425,496850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,497062,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
4427,497096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,497113,9.0,6.0,0.0,0.0,0.0,6.0,0.0,9.0,9.0,0.0,0.0,3.0,0.0,3.0
4429,497128,9.0,3.0,0.0,3.0,0.0,9.0,0.0,18.0,6.0,3.0,3.0,3.0,0.0,3.0
4430,497173,27.0,0.0,0.0,15.0,0.0,3.0,0.0,3.0,33.0,0.0,3.0,3.0,0.0,0.0
4431,497208,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4432,497372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
4433,497384,3.0,0.0,3.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
4434,497434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4435,497438,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0
4436,497451,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
4437,497473,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
4438,497483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,497715,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4440,497835,33.0,0.0,0.0,18.0,0.0,9.0,0.0,3.0,36.0,0.0,3.0,12.0,0.0,0.0
4441,497913,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
4442,498135,9.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
4443,498143,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
4444,498240,3.0,12.0,0.0,9.0,0.0,3.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0
4445,498290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4446,498308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,498336,12.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,0.0
4448,498411,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4449,498470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,498532,9.0,3.0,3.0,3.0,0.0,15.0,0.0,9.0,12.0,0.0,3.0,3.0,0.0,0.0
4451,498543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,498569,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0
4453,498660,12.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0
4454,498759,9.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4455,498818,27.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,6.0,0.0,0.0
4456,498846,12.0,3.0,3.0,6.0,0.0,15.0,0.0,18.0,15.0,0.0,6.0,3.0,0.0,3.0
4457,498854,33.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,6.0,0.0,0.0
4458,498957,21.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,24.0,0.0,0.0,3.0,0.0,0.0
4459,499001,48.0,9.0,3.0,30.0,3.0,12.0,0.0,22.0,39.0,0.0,8.0,12.0,0.0,0.0
4460,499027,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4461,499085,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
4462,499091,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0
4463,499092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4464,499126,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,499143,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4466,499150,9.0,12.0,15.0,12.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,3.0
4467,499153,21.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0
4468,499166,3.0,6.0,3.0,0.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4469,499188,9.0,0.0,0.0,9.0,0.0,9.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0
4470,499228,6.0,3.0,6.0,3.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0
4471,499266,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,499287,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4473,499309,42.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,33.0,3.0,3.0,12.0,0.0,3.0
4474,499360,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4475,499459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,499467,15.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,12.0,0.0,0.0
4477,499564,18.0,6.0,0.0,9.0,0.0,21.0,0.0,19.0,12.0,0.0,5.0,0.0,0.0,0.0
4478,499581,12.0,0.0,9.0,9.0,0.0,3.0,0.0,3.0,12.0,0.0,3.0,6.0,0.0,6.0
4479,499618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4480,499648,6.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0
4481,499691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4482,499748,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4483,499778,3.0,9.0,0.0,3.0,3.0,9.0,0.0,6.0,3.0,0.0,3.0,3.0,0.0,3.0
4484,499850,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0
4485,499877,30.0,3.0,3.0,9.0,0.0,6.0,0.0,3.0,30.0,0.0,0.0,6.0,0.0,0.0
4486,499955,12.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,0.0,3.0,0.0,0.0,0.0
4487,499962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,499973,3.0,0.0,0.0,3.0,0.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4489,499986,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0
4490,500009,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
4491,500022,12.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0
4492,500043,15.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
4493,500081,9.0,3.0,0.0,3.0,0.0,9.0,0.0,15.0,9.0,3.0,3.0,0.0,0.0,0.0
4494,500086,6.0,3.0,0.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,6.0
4495,500101,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0
4496,500145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4497,500183,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4498,500228,6.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4499,500336,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4500,500345,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0
4501,500381,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,3.0,0.0
4502,500383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4503,500414,21.0,6.0,3.0,15.0,0.0,15.0,0.0,23.0,12.0,0.0,6.0,6.0,0.0,0.0
4504,500435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,500529,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4506,500708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,500880,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4508,500899,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
4509,500905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,500911,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,3.0,0.0,0.0
4511,500970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,501100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
4513,501136,18.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0
4514,501167,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0
4515,501246,9.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0
4516,501277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,501340,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
4518,501370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,501429,36.0,9.0,3.0,18.0,6.0,12.0,0.0,12.0,39.0,0.0,9.0,30.0,9.0,0.0
4520,501431,9.0,0.0,3.0,3.0,0.0,6.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0
4521,501439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,501464,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
4523,501486,18.0,0.0,3.0,12.0,0.0,6.0,0.0,21.0,15.0,0.0,6.0,0.0,0.0,3.0
4524,501523,36.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,9.0,0.0,0.0
4525,501539,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4526,501568,33.0,9.0,0.0,15.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,9.0,0.0,0.0
4527,501620,12.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,12.0,0.0,3.0,0.0,0.0,0.0
4528,501633,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0
4529,501646,6.0,12.0,0.0,6.0,0.0,15.0,0.0,21.0,6.0,3.0,3.0,3.0,0.0,6.0
4530,501661,12.0,3.0,6.0,12.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
4531,501697,12.0,0.0,3.0,12.0,0.0,6.0,0.0,9.0,9.0,0.0,3.0,0.0,0.0,0.0
4532,501839,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,3.0
4533,501844,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4534,501861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,501973,6.0,9.0,0.0,6.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
4536,502003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,502112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4538,502385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,502397,15.0,9.0,6.0,9.0,3.0,9.0,0.0,15.0,12.0,0.0,0.0,6.0,0.0,3.0
4540,502418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,502433,9.0,3.0,3.0,9.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,3.0,0.0,3.0
4542,502509,56.0,3.0,6.0,32.0,0.0,15.0,0.0,15.0,44.0,0.0,6.0,15.0,0.0,3.0
4543,502557,18.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0
4544,502681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4545,502716,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4546,502729,12.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,0.0,3.0,0.0,0.0,0.0
4547,502748,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4548,502822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4549,502906,18.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,15.0,0.0,6.0,0.0,0.0,3.0
4550,502925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4551,502951,15.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0
4552,502979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4553,503002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
4554,503026,6.0,3.0,3.0,6.0,0.0,3.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0
4555,503032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,503135,12.0,3.0,0.0,6.0,0.0,15.0,0.0,15.0,9.0,0.0,6.0,3.0,0.0,0.0
4557,503155,20.0,3.0,3.0,8.0,0.0,6.0,0.0,9.0,17.0,0.0,3.0,3.0,0.0,0.0
4558,503197,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,503216,15.0,3.0,0.0,12.0,0.0,12.0,0.0,6.0,21.0,0.0,3.0,0.0,0.0,0.0
4560,503264,6.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4561,503265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4562,503289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4563,503291,12.0,0.0,3.0,6.0,0.0,3.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0
4564,503300,0.0,3.0,12.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
4565,503313,15.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,15.0,3.0,3.0,0.0,0.0,0.0
4566,503365,12.0,0.0,3.0,9.0,0.0,6.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
4567,503391,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4568,503417,18.0,3.0,12.0,6.0,6.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,3.0
4569,503464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4570,503639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,503642,12.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,3.0
4572,503793,12.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
4573,504017,30.0,3.0,3.0,6.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,15.0,0.0,0.0
4574,504103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
4575,504155,12.0,3.0,0.0,6.0,0.0,9.0,0.0,9.0,15.0,0.0,0.0,3.0,0.0,0.0
4576,504206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,504268,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4578,504277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,504278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4580,504312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4581,504353,12.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,12.0,0.0,6.0,0.0,0.0,0.0
4582,504516,15.0,6.0,0.0,0.0,0.0,6.0,0.0,15.0,15.0,0.0,6.0,0.0,0.0,0.0
4583,504673,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
4584,504728,12.0,3.0,0.0,9.0,0.0,3.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0
4585,504731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4586,504760,21.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,12.0,0.0,0.0
4587,504768,9.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
4588,504909,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4589,504918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4590,504938,45.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,12.0,0.0,0.0
4591,504945,6.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
4592,504975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,504979,15.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,12.0,3.0,3.0,0.0,0.0,0.0
4594,505009,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,505118,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
4596,505268,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0
